date,rrday,tday,snow,tmin,tmax,station_name,station_id,lat,lon,query_place
2023-01-05,-1.0,-7.5,20.0,-15.9,-6.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-06,-1.0,-11.4,20.0,-18.0,-7.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-07,-1.0,-23.0,20.0,-26.7,-18.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-08,-1.0,-12.6,20.0,-20.4,-10.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-09,1.2,-12.9,20.0,-14.7,-11.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-10,2.0,-10.4,22.0,-12.0,-9.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-11,0.9,-0.3,25.0,-10.6,1.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-12,1.6,-1.4,25.0,-2.1,1.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-13,1.4,-0.4,26.0,-2.0,0.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-14,3.4,1.3,26.0,-0.7,2.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-15,2.7,1.0,24.0,0.2,2.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-16,0.8,1.1,23.0,0.3,1.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-17,0.6,0.5,21.0,-0.7,1.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-18,1.3,-0.4,21.0,-1.8,0.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-19,11.7,-0.2,23.0,-0.6,0.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-20,-1.0,-1.7,35.0,-2.4,-0.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-21,-1.0,-2.8,33.0,-4.0,-1.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-22,-1.0,-5.3,32.0,-6.9,-1.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-23,2.3,-8.4,31.0,-9.6,-6.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-24,1.1,-3.2,32.0,-9.7,-1.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-25,-1.0,0.8,31.0,-1.9,2.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-26,0.1,-1.7,26.0,-7.0,3.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-27,-1.0,-8.9,25.0,-13.0,-6.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-28,1.3,-3.3,25.0,-10.4,-0.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-29,1.5,-1.9,26.0,-3.3,-0.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-30,6.7,-0.1,25.0,-2.0,0.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-01-31,0.6,-2.8,34.0,-5.5,0.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-01,-1.0,-5.8,34.0,-7.1,-3.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-02,-1.0,-9.4,33.0,-15.3,-4.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-03,1.4,-9.9,32.0,-19.5,-6.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-04,-1.0,-13.3,35.0,-21.3,-5.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-05,0.4,-11.8,32.0,-23.8,-6.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-06,-1.0,-8.3,35.0,-12.4,-5.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-07,-1.0,-3.1,34.0,-15.2,0.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-08,-1.0,-1.3,34.0,-1.8,-0.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-09,0.5,1.1,34.0,-1.3,1.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-10,2.5,-1.4,33.0,-2.7,1.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-11,-1.0,-8.2,35.0,-10.9,-2.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-12,1.3,-9.5,35.0,-19.8,-2.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-13,-1.0,2.0,34.0,-2.1,3.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-14,0.7,-2.1,33.0,-6.7,3.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-15,-1.0,-1.9,33.0,-6.9,0.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-16,0.4,-0.5,34.0,-2.5,0.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-17,0.1,-2.9,35.0,-3.2,-2.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-18,0.8,-4.2,35.0,-5.1,-2.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-19,-1.0,-6.9,37.0,-9.3,-4.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-20,-1.0,-13.9,37.0,-16.9,-9.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-21,-1.0,-16.9,37.0,-19.7,-10.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-22,-1.0,-22.6,37.0,-27.2,-15.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-23,5.6,-16.5,36.0,-28.8,-6.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-24,-1.0,-4.5,42.0,-6.7,-3.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-25,-1.0,-7.8,41.0,-15.2,-4.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-26,-1.0,-10.6,41.0,-14.0,-6.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-27,0.1,-10.5,41.0,-23.3,-0.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-02-28,-1.0,-2.1,39.0,-3.7,2.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-01,0.5,-5.1,35.0,-8.7,-0.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-02,-1.0,-3.8,34.0,-14.7,3.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-03,-1.0,-7.1,35.0,-14.3,0.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-04,-1.0,-3.1,34.0,-7.5,-0.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-05,0.2,-7.1,35.0,-9.8,-2.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-06,0.1,-10.0,35.0,-11.1,-7.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-07,-1.0,-16.5,36.0,-22.1,-8.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-08,-1.0,-16.6,37.0,-28.6,-8.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-09,-1.0,-14.5,36.0,-22.1,-8.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-10,-1.0,-11.3,37.0,-20.4,-4.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-11,2.2,-8.5,37.0,-18.0,-2.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-12,1.9,-8.0,39.0,-8.7,-6.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-13,1.4,-6.9,45.0,-12.3,-2.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-14,3.0,0.0,44.0,-8.3,4.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-15,0.7,0.1,37.0,-1.9,4.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-16,-1.0,-4.9,35.0,-5.7,-1.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-17,0.5,-8.7,35.0,-18.5,1.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-18,4.0,-0.6,36.0,-10.7,1.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-19,0.3,1.1,39.0,0.0,2.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-20,0.2,0.5,36.0,-0.5,1.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-21,0.7,-5.2,35.0,-9.9,1.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-22,16.5,-3.8,36.0,-13.1,-0.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-23,6.9,-0.2,48.0,-2.8,3.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-24,3.0,-1.9,43.0,-7.6,1.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-25,3.6,-1.5,42.0,-4.2,1.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-26,-1.0,-7.4,42.0,-12.9,-2.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-27,-1.0,-5.7,42.0,-11.5,-1.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-28,11.0,-5.5,42.0,-7.0,-4.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-29,1.2,-3.7,53.0,-5.4,-2.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-30,-1.0,-6.5,53.0,-12.3,-2.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-03-31,-1.0,-5.7,53.0,-14.2,-0.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-01,-1.0,-3.9,52.0,-12.3,1.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-02,-1.0,-3.5,51.0,-10.8,1.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-03,-1.0,-5.0,50.0,-9.9,0.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-04,-1.0,-6.7,50.0,-15.9,2.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-05,-1.0,-4.5,50.0,-18.4,6.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-06,-1.0,-1.5,48.0,-11.9,7.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-07,-1.0,-1.2,47.0,-11.0,9.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-08,-1.0,-1.2,44.0,-9.9,8.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-09,-1.0,2.1,43.0,-7.9,10.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-10,-1.0,2.8,42.0,-4.8,11.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-11,-1.0,1.1,40.0,-7.3,10.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-12,-1.0,2.1,39.0,-7.0,11.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-13,-1.0,-1.9,39.0,-6.7,2.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-14,-1.0,-1.4,39.0,-9.5,5.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-15,-1.0,-0.1,38.0,-8.4,8.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-16,-1.0,0.7,37.0,-8.9,10.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-17,-1.0,1.1,34.0,-8.5,10.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-18,-1.0,2.9,32.0,-5.3,9.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-19,-1.0,3.1,31.0,-4.9,8.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-20,-1.0,4.5,28.0,-2.7,12.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-21,-1.0,4.7,21.0,-2.6,13.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-22,0.3,4.3,17.0,-3.9,10.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-23,1.3,1.7,10.0,-1.7,6.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-24,0.6,2.7,7.0,0.8,7.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-25,0.3,1.9,3.0,0.5,3.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-26,-1.0,8.6,-1.0,1.1,18.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-27,1.2,10.0,-1.0,3.2,16.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-28,12.3,3.6,-1.0,0.6,11.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-29,0.5,3.0,-1.0,-0.8,6.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-04-30,4.5,3.4,3.0,-0.4,7.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-01,0.1,3.2,-1.0,0.3,8.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-02,20.3,2.1,-1.0,-2.2,3.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-03,0.1,3.5,2.0,0.1,7.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-04,0.4,0.5,-1.0,-2.7,3.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-05,-1.0,0.5,-1.0,-1.2,3.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-06,-1.0,2.2,-1.0,-4.4,7.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-07,-1.0,5.0,-1.0,-2.7,11.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-08,-1.0,6.8,-1.0,-0.6,13.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-09,-1.0,9.4,-1.0,1.3,16.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-10,-1.0,10.4,-1.0,0.6,17.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-11,-1.0,12.0,-1.0,4.3,19.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-12,-1.0,12.5,-1.0,0.1,21.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-13,-1.0,12.6,-1.0,3.6,20.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-14,-1.0,13.8,-1.0,6.9,20.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-15,-1.0,13.3,-1.0,4.0,20.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-16,-1.0,15.2,-1.0,4.4,22.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-17,0.4,13.2,-1.0,12.1,17.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-18,-1.0,8.3,-1.0,6.7,12.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-19,-1.0,10.1,-1.0,3.1,16.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-20,-1.0,13.4,-1.0,3.6,21.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-21,-1.0,14.6,-1.0,3.8,22.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-22,0.9,17.0,-1.0,5.5,24.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-23,-1.0,14.6,-1.0,9.1,19.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-24,-1.0,17.1,-1.0,6.5,22.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-25,13.2,12.6,-1.0,11.1,19.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-26,-1.0,8.5,-1.0,0.9,14.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-27,-1.0,8.7,-1.0,0.0,14.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-28,0.1,10.5,-1.0,-1.1,14.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-29,1.4,10.4,-1.0,8.4,14.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-30,1.4,9.8,-1.0,6.1,14.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-05-31,0.3,9.8,-1.0,7.8,12.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-01,0.8,6.9,-1.0,4.5,11.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-02,-1.0,5.8,-1.0,-1.1,10.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-03,0.3,6.6,-1.0,1.9,10.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-04,0.9,8.5,-1.0,2.5,12.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-05,-1.0,11.0,-1.0,8.5,14.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-06,0.1,11.1,-1.0,7.0,15.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-07,-1.0,10.7,-1.0,8.5,13.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-08,1.9,8.8,-1.0,3.7,12.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-09,-1.0,8.6,,5.6,12.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-10,-1.0,11.2,-1.0,5.0,16.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-11,-1.0,14.4,-1.0,1.6,21.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-12,-1.0,15.9,-1.0,7.4,22.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-13,-1.0,17.1,-1.0,8.0,22.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-14,-1.0,15.3,-1.0,4.3,22.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-15,-1.0,17.7,-1.0,5.1,25.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-16,-1.0,17.9,-1.0,6.8,25.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-17,-1.0,14.9,-1.0,10.5,20.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-18,0.4,14.4,-1.0,5.1,20.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-19,-1.0,17.0,-1.0,6.0,26.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-20,-1.0,15.1,-1.0,10.1,22.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-21,16.8,16.8,-1.0,5.9,24.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-22,41.5,18.1,-1.0,11.4,25.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-23,22.6,14.6,-1.0,13.6,15.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-24,20.6,15.9,-1.0,14.4,19.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-25,-1.0,18.2,-1.0,10.6,24.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-26,-1.0,19.8,-1.0,10.0,26.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-27,17.6,18.7,-1.0,11.6,26.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-28,-1.0,18.9,-1.0,10.7,24.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-29,-1.0,18.9,-1.0,10.8,24.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-06-30,25.6,17.8,-1.0,14.8,22.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-01,0.5,11.3,-1.0,9.8,17.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-02,2.7,11.9,-1.0,9.2,14.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-03,7.5,14.0,-1.0,11.2,19.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-04,13.8,12.8,-1.0,11.0,14.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-05,2.1,13.9,-1.0,11.7,16.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-06,-1.0,17.1,-1.0,13.5,21.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-07,11.8,15.2,-1.0,12.9,19.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-08,0.6,14.4,-1.0,12.1,19.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-09,-1.0,12.9,-1.0,7.4,18.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-10,-1.0,11.6,-1.0,6.3,16.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-11,-1.0,14.3,-1.0,3.6,21.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-12,1.6,16.8,-1.0,5.4,23.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-13,2.1,14.5,-1.0,10.3,20.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-14,1.4,14.4,-1.0,13.3,17.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-15,-1.0,17.4,-1.0,12.1,22.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-16,12.5,19.4,-1.0,9.9,25.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-17,2.6,17.9,-1.0,15.3,23.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-18,0.9,16.8,-1.0,11.7,21.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-19,0.5,15.2,-1.0,7.7,20.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-20,3.2,15.7,-1.0,9.8,20.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-21,19.3,13.9,-1.0,12.0,18.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-22,7.6,12.5,-1.0,10.8,14.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-23,19.2,13.9,-1.0,12.6,15.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-24,2.3,12.5,-1.0,10.6,14.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-25,-1.0,14.6,-1.0,10.9,18.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-26,-1.0,16.2,-1.0,8.7,22.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-27,-1.0,17.3,-1.0,8.6,23.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-28,23.0,16.3,-1.0,12.8,21.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-29,3.2,14.8,-1.0,12.6,17.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-30,-1.0,15.9,-1.0,13.7,20.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-07-31,4.3,17.3,-1.0,10.0,23.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-01,-1.0,18.6,-1.0,13.6,24.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-02,1.2,20.6,-1.0,11.6,26.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-03,9.0,19.2,-1.0,17.6,22.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-04,2.3,19.1,-1.0,17.5,23.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-05,2.8,17.9,-1.0,15.7,20.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-06,-1.0,18.5,-1.0,12.0,24.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-07,0.2,23.6,-1.0,15.1,29.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-08,11.6,23.3,-1.0,19.2,29.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-09,37.5,17.8,-1.0,15.8,21.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-10,-1.0,17.3,-1.0,14.8,22.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-11,-1.0,17.7,-1.0,10.1,24.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-12,-1.0,17.5,-1.0,14.4,22.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-13,1.8,16.8,-1.0,8.0,23.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-14,2.4,18.4,-1.0,17.1,22.8,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-15,-1.0,16.9,-1.0,9.4,23.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-16,0.3,17.8,-1.0,10.9,21.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-17,1.0,18.1,-1.0,15.3,22.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-18,-1.0,13.0,-1.0,9.9,18.0,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-19,-1.0,12.3,-1.0,4.0,19.4,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-20,-1.0,13.8,-1.0,5.5,20.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-21,-1.0,13.9,-1.0,6.1,21.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-22,1.4,14.2,-1.0,6.6,20.5,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-23,1.0,11.7,-1.0,10.6,14.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-24,-1.0,11.6,-1.0,6.8,17.6,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-25,-1.0,11.9,-1.0,6.5,16.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-26,-1.0,11.7,-1.0,2.8,19.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-27,-1.0,12.7,-1.0,3.7,20.2,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-28,1.9,13.0,-1.0,6.4,18.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-29,0.6,15.1,-1.0,10.6,17.7,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-30,8.3,14.9,-1.0,8.0,20.9,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-08-31,7.1,17.5,-1.0,13.7,20.1,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
2023-09-01,-1.0,18.0,-1.0,16.5,20.3,Lieksa Lampela,101636,63.32108,30.04578,Lieksa
